lexeme,sub_trait,subtrait_id
keliatan_bikin_fresh,o_aesthetics,51
warnanya_eksotis,o_aesthetics,51
suaraku_sangat_merdu,o_aesthetics,51
kreativitas_tanpa_batas,o_aesthetics,51
ajak_ketawa,a_altruism,0
menghasut,a_altruism,0
berniat_baik,a_altruism,0
niat_baik,a_altruism,0
demi_lo,a_altruism,0
demi_kamu,a_altruism,0
demi_anda,a_altruism,0
dibagikan,a_altruism,0
dibagiin,a_altruism,0
ngasih,a_altruism,0
disumbangkan,a_altruism,0
bersedekah,a_altruism,0
membagi,a_altruism,0
bantu,a_altruism,0
nolong,a_altruism,0
nolongin,a_altruism,0
lo_pasti_bisa,a_altruism,0
kamu_pasti_bisa,a_altruism,0
semangat,a_altruism,0
ramah,a_altruism,0
membahagiakanmu,a_altruism,0
bahagiain,a_altruism,0
ngingetin,a_altruism,0
peringatan,a_altruism,0
nih_ada_lowongan,a_altruism,0
nih_ada_karyawan_baru,a_altruism,0
bersedia,a_altruism,0
sanggup,a_altruism,0
siap_bantu,a_altruism,0
berbagi,a_altruism,0
sepakat,a_altruism,0
setuju,a_altruism,0
deal,a_altruism,0
yuk_fokus,a_altruism,0
berdamai,a_altruism,0
damai,a_altruism,0
sedekah,a_altruism,0
nyaman,a_altruism,0
oposisi,a_altruism,0
musuh,a_altruism,0
lawan,a_altruism,0
adil_dan_merata,a_altruism,0
keadilan,a_altruism,0
seimbang,a_altruism,0
membuka_kesempatan,a_altruism,0
selamat_datang,a_altruism,0
menyapa,a_altruism,0
seenaknya,a_altruism,0
tidak_adil,a_altruism,0
selamat_tidur,a_altruism,0
hebat,a_altruism,0
memuji,a_altruism,0
kedaulatan,a_altruism,0
pengakuan,a_altruism,0
diundang,a_altruism,0
diminta_menghadiri,a_altruism,0
salam,a_altruism,0
memberikan_salam,a_altruism,0
baik2,a_altruism,0
tidak_terjadi_apa_apa,a_altruism,0
sampai_jumpa,a_altruism,0
ucapan_selamat,a_altruism,0
merdeka,a_altruism,0
kebebasan,a_altruism,0
merendahkan,a_altruism,0
donasinya,a_altruism,0
sumbangan,a_altruism,0
untuk_yang_minat,a_altruism,0
menawarkan,a_altruism,0
kasih_diskon,a_altruism,0
beri_kesempatan,a_altruism,0
memberi_kesempatan,a_altruism,0
diberikan,a_altruism,0
doakan,a_altruism,0
mendoakan,a_altruism,0
enak_diajak_diskusi,a_altruism,0
kamu_menyenangkan,a_altruism,0
mendengar_masukan,a_altruism,0
menyerap_aspirasi,a_altruism,0
gayanya_modern,a_altruism,0
relawan,a_altruism,0
terlalu_ngenes,a_altruism,0
ucapkan_bela_sungkawa,a_altruism,0
bersedia_mengutip,a_altruism,0
ajak,a_altruism,0
mengangkat_kesejahteraan,a_altruism,0
aneh,a_altruism,0
kacau,a_altruism,0
hina,a_altruism,0
mengejek,a_altruism,0
gak_level,a_altruism,0
waspada,a_altruism,0
hati_hati,a_altruism,0
dari_musuh_bersama_jd_musuh_pemerintah_dan_pendukungnya,a_altruism,0
perubahan_keberpihak,a_altruism,0
pendukungnya,a_altruism,0
orang_yang_mendukung,a_altruism,0
jaga,a_altruism,0
untuk_menjaga,a_altruism,0
membantu,a_altruism,0
menolong,a_altruism,0
jaga_hati,a_altruism,0
silaturahim,a_altruism,0
justifikasi_hoax,a_altruism,0
mengganggu,a_altruism,0
jaga_kesehatan,a_altruism,0
sabar,a_altruism,0
lapang_dada,a_altruism,0
norak_emang,a_altruism,0
memandang_rendah_sesuatu,a_altruism,0
menjaga,a_altruism,0
ini_saya_layanin,a_altruism,0
melayani,a_altruism,0
angkuh,a_altruism,0
kesejahteraan_masyarakat,a_altruism,0
menyempatkan_waktu,a_altruism,0
lebih_aneh,a_altruism,0
untuk_sejahterakan,a_altruism,0
bela,a_altruism,0
berpihak,a_altruism,0
membela,a_altruism,0
bersilaturohim,a_altruism,0
bodoh,a_altruism,0
anak_bau_kencur,a_altruism,0
memberi_banyak_kesempatan,a_altruism,0
tenang_aja,a_altruism,0
jangan_bilang,a_altruism,0
jangan_berkata,a_altruism,0
genjot,a_altruism,0
menekan,a_altruism,0
nekan,a_altruism,0
neken,a_altruism,0
pemberitahuan,a_altruism,0
insyaallah,a_altruism,0
menunduk,a_altruism,0
bersyukur,a_altruism,0
ampunan,a_altruism,0
semoga,a_altruism,0
harapan,a_altruism,0
mari,a_altruism,0
mengajak,a_altruism,0
membujuk,a_altruism,0
memberkahi,a_altruism,0
adil-makmur,a_altruism,0
semena-mena,a_altruism,0
semena2,a_altruism,0
melindungi,a_altruism,0
lindungi,a_altruism,0
dilindungi,a_altruism,0
nasehatnya,a_altruism,0
maafkan_saya,a_altruism,0
peduli,a_altruism,0
ganteng,a_altruism,0
cantik,a_altruism,0
pujian,a_altruism,0
bermanfaat,a_altruism,0
saling,a_altruism,0
perhatian,a_altruism,0
mengetuk_hati,a_altruism,0
saling_mengingatkan,a_altruism,0
memberi,a_altruism,0
aman,a_altruism,0
imut_ya,a_altruism,0
hatinya_lega,a_altruism,0
bebas,a_altruism,0
tanpa_bebas,a_altruism,0
lebih_untung,a_altruism,0
menguntungkan,a_altruism,0
sok_menang,a_altruism,0
malu,a_altruism,0
memalukan,a_altruism,0
aib,a_altruism,0
merencanakan,a_altruism,0
mengetatkan,a_altruism,0
membatasi,a_altruism,0
mendirikan,a_altruism,0
membangun,a_altruism,0
pemimpin,a_altruism,0
nyambung,a_altruism,0
mengerti,a_altruism,0
ngerti,a_altruism,0
begitulah,a_altruism,0
pasrah,a_altruism,0
efisien,a_altruism,0
irit,a_altruism,0
mulia_sekali,a_altruism,0
gapapa,a_altruism,0
tetep_nyoba,a_altruism,0
ku_tambahin,a_altruism,0
nah,a_altruism,0
semoga_terjawab,a_altruism,0
gue_udah_negor,a_altruism,0
menegur,a_altruism,0
negur,a_altruism,0
negor,a_altruism,0
fokus_puasa_saja,a_altruism,0
coba_manfaatkan,a_altruism,0
jangan_maksain,a_altruism,0
ya_sudah_lah,a_altruism,0
masa_bodo,a_altruism,0
coba_lihat,a_altruism,0
liat_dong,a_altruism,0
dukungan,a_altruism,0
memunculkan,a_altruism,0
menunjukan,a_altruism,0
berkampanye,a_altruism,0
mendeklarasi,a_altruism,0
dalam_koalisi,a_altruism,0
bersatu,a_altruism,0
pemberitaan,a_altruism,0
pengumuman,a_altruism,0
mohon,a_altruism,0
meminta,a_altruism,0
hormati,a_altruism,0
menghargai,a_altruism,0
tertutup,a_altruism,0
jangan_jangan,a_altruism,0
keraguan,a_altruism,0
kecurigaan,a_altruism,0
silaturahmi,a_altruism,0
bertemu,a_altruism,0
pantes_ngomongnya,a_altruism,0
pantas_saja,a_altruism,0
berkoalisi,a_altruism,0
bergabung,a_altruism,0
terusik,a_altruism,0
terganggu,a_altruism,0
sanksi,a_altruism,0
teguran,a_altruism,0
diserang,a_altruism,0
mendominasi,a_altruism,0
jual_mahal,a_altruism,0
bertahan,a_altruism,0
kejutan,a_altruism,0
masyarakat,a_altruism,0
yang_terbaik,a_altruism,0
untuk_semua,a_altruism,0
untuk_pendidikan,a_altruism,0
buat_negara,a_altruism,0
menyadarkan,a_altruism,0
kemajuan_bangsa_ini,a_altruism,0
yang_untung,a_altruism,0
semua_anak_bangsa,a_altruism,0
pendidikan_impian,a_altruism,0
gini_loh,a_altruism,0
sumbang,a_altruism,0
kebermanfaatan,a_altruism,0
manfaat,a_altruism,0
kemajuan_bersama,a_altruism,0
hak,a_altruism,0
hak_hak,a_altruism,0
biar_tidak,a_altruism,0
agar_tidak_terjadi,a_altruism,0
peka,a_altruism,0
terbuka,a_altruism,0
disejahterakan,a_altruism,0
berkumpul,a_altruism,0
berkelanjutan,a_altruism,0
harus_diperbaiki,a_altruism,0
mempermudah,a_altruism,0
menyederhanakan,a_altruism,0
mendampingi,a_altruism,0
menemani,a_altruism,0
berjasa,a_altruism,0
bermakna,a_altruism,0
merugi,a_altruism,0
titik_temu,a_altruism,0
solusi,a_altruism,0
penyelesaian,a_altruism,0
dampak_lebih,a_altruism,0
rawat,a_altruism,0
perawatan,a_altruism,0
pengelolaan,a_altruism,0
penataan,a_altruism,0
posisi_apapun,a_altruism,0
bercerita,a_altruism,0
berkisah,a_altruism,0
mengobati,a_altruism,0
menyembuhkan,a_altruism,0
memulihkan,a_altruism,0
diobati,a_altruism,0
cakep_nih,a_altruism,0
terlalu_baik,a_altruism,0
silakan,a_altruism,0
baek_baek,a_altruism,0
buat_kalian,a_altruism,0
menyelamatkan,a_altruism,0
sedih,a_altruism,0
bungkus,a_altruism,0
perbedaan,a_altruism,0
berbeda,a_altruism,0
betah,a_altruism,0
cantik_seh,a_altruism,0
nyaman_dipake,a_altruism,0
hati_hati_ya,a_altruism,0
mantap_betool,a_altruism,0
sama2_enak,a_altruism,0
santuy,a_altruism,0
baik_banget,a_altruism,0
unyu,a_altruism,0
sukses_ya_kak,a_altruism,0
terbuka_untuk_umum,a_altruism,0
bahannya_enak,a_altruism,0
mudah_di_blend,a_altruism,0
cocok_banget,a_altruism,0
super_enak,a_altruism,0
enak_banget_dipake,a_altruism,0
selalu_suka,a_altruism,0
selalu_mengerti,a_altruism,0
harga_bersahabat,a_altruism,0
damai_yaa,a_altruism,0
rela,a_altruism,0
bangga_akutu,a_altruism,0
selamat_membacaa,a_altruism,0
selamat_jalan,a_altruism,0
met_tidur,a_altruism,0
met_pgi,a_altruism,0
baik_hati,a_altruism,0
bisa_dinikmati,a_altruism,0
nemenin,a_altruism,0
sabar_menunggu,a_altruism,0
beliin_papa,a_altruism,0
traktir,a_altruism,0
tersangka,n_anxiety,37
terdakwa,n_anxiety,37
keluh_kesah,n_anxiety,37
ga_percaya,n_anxiety,37
ketidakpercayaan,n_anxiety,37
tunggu_tungguin,n_anxiety,37
boleh_dikritik,n_anxiety,37
gugat,n_anxiety,37
cuma_mengingatkan,n_anxiety,37
saya_juga_heran,n_anxiety,37
bikin_gemes,n_anxiety,37
terlalu_lebay,n_anxiety,37
gak_yakin,n_anxiety,37
dikhawatirkan,n_anxiety,37
semoga_salah,n_anxiety,37
salting,n_anxiety,37
menyentil,n_anxiety,37
tidak_percaya,n_anxiety,37
keresahan,n_anxiety,37
gak_paham,n_anxiety,37
gak_ngerti,n_anxiety,37
pusing_aah,n_anxiety,37
tergantung,n_anxiety,37
tidak_meyakinkan,n_anxiety,37
diragukan,n_anxiety,37
ngomong_pahit,n_anxiety,37
gak_lolos,n_anxiety,37
gagal,n_anxiety,37
tidak_berhasil,n_anxiety,37
tidak_mudah,n_anxiety,37
negara_kalah,n_anxiety,37
menyia_nyiakan,n_anxiety,37
gaada_yg_tegas,n_anxiety,37
sudah_dijanjikan,n_anxiety,37
bisa_nombok,n_anxiety,37
kecurigaan,n_anxiety,37
memperburuk,n_anxiety,37
alergi,n_anxiety,37
tidak_suka,n_anxiety,37
tidak_bisa_lepas,n_anxiety,37
jatuh_sakit,n_anxiety,37
teror,n_anxiety,37
kaco,n_anxiety,37
berprasangka,n_anxiety,37
bahaya,n_anxiety,37
gejala,n_anxiety,37
panik,n_anxiety,37
kekhawatiran,n_anxiety,37
awas_dituduh,n_anxiety,37
masih_suka_kaget,n_anxiety,37
masih_sering_kaget,n_anxiety,37
dheg,n_anxiety,37
serem,n_anxiety,37
takut,n_anxiety,37
sudah_cek,n_anxiety,37
apa_masalahnya,n_anxiety,37
menakutkan,n_anxiety,37
tuduh,n_anxiety,37
diancam,n_anxiety,37
jangan_jangan,n_anxiety,37
tragedi,n_anxiety,37
diduga,n_anxiety,37
bisa_hilang,n_anxiety,37
apakah_harus_tunggu,n_anxiety,37
bingung,n_anxiety,37
salah_sebut,n_anxiety,37
salah_ngomong,n_anxiety,37
salah_berbicara,n_anxiety,37
tapi_kenapa,n_anxiety,37
ditakutkan,n_anxiety,37
ragu,n_anxiety,37
salah_salahan,n_anxiety,37
sensi,n_anxiety,37
paranoid,n_anxiety,37
gak_berani,n_anxiety,37
tuduh_tuduh,n_anxiety,37
pembohong,n_anxiety,37
memecah_belah,n_anxiety,37
provokasi,n_anxiety,37
menghina,n_anxiety,37
hal_yang_menakutkan,n_anxiety,37
dicemaskan,n_anxiety,37
curiga,n_anxiety,37
ga_bisa_buktiin,n_anxiety,37
klaim,n_anxiety,37
membangun_daya_saing,n_anxiety,37
pasti_bisa,n_anxiety,37
daya_saing,n_anxiety,37
beneran_gak,n_anxiety,37
lebay,n_anxiety,37
aneh,n_anxiety,37
gak_tertarik,n_anxiety,37
gak_suka,n_anxiety,37
sedikit_harapan,n_anxiety,37
tak_pernah_takut,n_anxiety,37
berapa_perolehannya,n_anxiety,37
rasa_ingin_tahu,n_anxiety,37
ga_nyangka,n_anxiety,37
itu_kayak_apa?,n_anxiety,37
seperti_apa?,n_anxiety,37
tidak_jelas_nasibnya,n_anxiety,37
rasa_aman,n_anxiety,37
diculik,n_anxiety,37
ketakutan,n_anxiety,37
takutnya,n_anxiety,37
kompornya,n_anxiety,37
nanti_dianggap,n_anxiety,37
mengawasi,n_anxiety,37
syuram,n_anxiety,37
kok_ditangkap,n_anxiety,37
astaga,n_anxiety,37
astaghfirullah,n_anxiety,37
akan_marah,n_anxiety,37
deg_degan,n_anxiety,37
sudah_terduga,n_anxiety,37
sayang,n_anxiety,37
kasihan,n_anxiety,37
penakut,n_anxiety,37
meragukan,n_anxiety,37
wah_gila,n_anxiety,37
menuduh,n_anxiety,37
dugaanku,n_anxiety,37
jaga_jaga,n_anxiety,37
hmm,n_anxiety,37
kalo_bener,n_anxiety,37
aku_pikir,n_anxiety,37
ngadu,n_anxiety,37
gawat,n_anxiety,37
diomelin,n_anxiety,37
khawatir,n_anxiety,37
julid,n_anxiety,37
ga_sih,n_anxiety,37
bangsat,n_anxiety,37
saya_doakan,n_anxiety,37
bismillah,n_anxiety,37
semoga_saja,n_anxiety,37
menghancurkan,n_anxiety,37
rusak_berat,n_anxiety,37
risiko,n_anxiety,37
peluang,n_anxiety,37
udah_ngeri,n_anxiety,37
kegelisahan,n_anxiety,37
cemas,n_anxiety,37
saya_juga_tersinggung,n_anxiety,37
wah_pelanggaran_sih_itu,n_anxiety,37
aduh_jadi_kelepasan,n_anxiety,37
aku_bingung,n_anxiety,37
alay,n_anxiety,37
anjir,n_anxiety,37
ansos,n_anxiety,37
menyendiri,n_anxiety,37
auk_ahh,n_anxiety,37
bangcay,n_anxiety,37
bangke,n_anxiety,37
basi,n_anxiety,37
bener_bener_bikin_emosi,n_anxiety,37
beneran_galak_ngga_ya,n_anxiety,37
bgst,n_anxiety,37
gblk,n_anxiety,37
caci_maki,n_anxiety,37
ckckck,n_anxiety,37
ckckckck,n_anxiety,37
ckckckckck,n_anxiety,37
curiga_ada,n_anxiety,37
degdegan,n_anxiety,37
dicurigai,n_anxiety,37
ga_berani,n_anxiety,37
gak_adil,n_anxiety,37
gak_mau,n_anxiety,37
gak_merasa_bisa,n_anxiety,37
gimana_dah,n_anxiety,37
gmn_dah,n_anxiety,37
gw_aja_sebel,n_anxiety,37
haduhh,n_anxiety,37
hah,n_anxiety,37
halah,n_anxiety,37
hallaaah,n_anxiety,37
ilegal,n_anxiety,37
judes_amat_siiih,n_anxiety,37
kacrut,n_anxiety,37
kok_deg_degan_ya,n_anxiety,37
kok_marah2_sih,n_anxiety,37
kok_repot,n_anxiety,37
kok_suruh_bahas,n_anxiety,37
lagian_elu_juga_sih,n_anxiety,37
loh,n_anxiety,37
melenceng,n_anxiety,37
menegangkan,n_anxiety,37
mengurungkan_niat,n_anxiety,37
menipu,n_anxiety,37
menjengkelkan,n_anxiety,37
menyesal,n_anxiety,37
meragukanmu,n_anxiety,37
minder,n_anxiety,37
minderan,n_anxiety,37
muna,n_anxiety,37
munafik,n_anxiety,37
nah_bingung_kan,n_anxiety,37
nge_bully,n_anxiety,37
ngene_ae_kon_gak_paham,n_anxiety,37
gini_aja_tidak_paham,n_anxiety,37
ngeri_kali_ah,n_anxiety,37
ngeriii,n_anxiety,37
ngga_ngerti,n_anxiety,37
nggak_mau,n_anxiety,37
nggak_siap,n_anxiety,37
ngumpat,n_anxiety,37
nyebelin_emang,n_anxiety,37
nyerah,n_anxiety,37
nyesek,n_anxiety,37
ooh_pantesss,n_anxiety,37
paan_c,n_anxiety,37
apaan_sih,n_anxiety,37
padahal_gedeg_juga,n_anxiety,37
parno,n_anxiety,37
resah,n_anxiety,37
segan,n_anxiety,37
segini_doang,n_anxiety,37
sungkan,n_anxiety,37
tak_berbalas,n_anxiety,37
tak_terduga,n_anxiety,37
terkejot,n_anxiety,37
takabur,n_anxiety,37
tapi_sebel_juga,n_anxiety,37
terkejut,n_anxiety,37
terlambat,n_anxiety,37
tidak_siap,n_anxiety,37
tungguin_lah,n_anxiety,37
waduhhh,n_anxiety,37
walau_kesal,n_anxiety,37
ya_itu_kan_hiperbola,n_anxiety,37
yaaaaaahhhhh,n_anxiety,37
yaampun,n_anxiety,37
yah_sayang_banget,n_anxiety,37
yah_yahhhh_yahhhh,n_anxiety,37
yahhh,n_anxiety,37
yah,n_anxiety,37
yh,n_anxiety,37
yha,n_anxiety,37
yahhhh,n_anxiety,37
yahhhh_segitu_doang,n_anxiety,37
yahhhhanjing,n_anxiety,37
diperiksa,n_anxiety,37
ganyaman,n_anxiety,37
takut_ngak_cocok,n_anxiety,37
blm_terlalu_berani,n_anxiety,37
ga_bersyukur,n_anxiety,37
menghindarimu,n_anxiety,37
menyeramkan,n_anxiety,37
keresahan_curhatan_hati,n_anxiety,37
grogi,n_anxiety,37
keresahan_hati,n_anxiety,37
mencari_kesalahan_orang,n_anxiety,37
pikiran_buruk,n_anxiety,37
iri_dengki,n_anxiety,37
ngikutin_gaya_gue,e_assertiveness,29
gue_juga,e_assertiveness,29
egois,e_assertiveness,29
tidak_mengubah_saya,e_assertiveness,29
saya_jamin,e_assertiveness,29
saya_bukan_orang,e_assertiveness,29
saya_sungguh_sungguh,e_assertiveness,29
aku_tau_susahnya,e_assertiveness,29
aku_gak_mau,e_assertiveness,29
makanya_aku_bilang,e_assertiveness,29
jangan_cuma,e_assertiveness,29
perintah,e_assertiveness,29
anjaylah,e_assertiveness,29
bangkit_lah,e_assertiveness,29
belain,e_assertiveness,29
belajarlah,e_assertiveness,29
beribadahlah,e_assertiveness,29
menganjurkan_beribadah,e_assertiveness,29
menganjurkan_berkerja,e_assertiveness,29
berkerjalah,e_assertiveness,29
bersihin,e_assertiveness,29
bertaubatlah,e_assertiveness,29
biayain,e_assertiveness,29
bicarakan,e_assertiveness,29
bikin_ya,e_assertiveness,29
bisa_ngingetin,e_assertiveness,29
coba_gih,e_assertiveness,29
coba_main,e_assertiveness,29
coba_nih,e_assertiveness,29
mengarahkan,e_assertiveness,29
coba_tunjukin,e_assertiveness,29
cobalah,e_assertiveness,29
dulu_ada,e_assertiveness,29
eh,e_assertiveness,29
ehem,e_assertiveness,29
menegur,e_assertiveness,29
gak_boleh_kesitu,e_assertiveness,29
fokus_lagi_yuk,e_assertiveness,29
gini_cara_mengatasinya,e_assertiveness,29
memeberi_tahu,e_assertiveness,29
gituin_aja,e_assertiveness,29
hargailah,e_assertiveness,29
hmmmmm,e_assertiveness,29
ikhlasin,e_assertiveness,29
izin_dulu,e_assertiveness,29
izinkan,e_assertiveness,29
jadikan_ini,e_assertiveness,29
jadilah,e_assertiveness,29
jangan_berhenti,e_assertiveness,29
jangan_biarkan,e_assertiveness,29
jangan_bikin,e_assertiveness,29
jangan_buka_aib,e_assertiveness,29
jangan_capek,e_assertiveness,29
jangan_dikutuk,e_assertiveness,29
jangan_ditiru,e_assertiveness,29
jangan_ikut_menyebarkan,e_assertiveness,29
jangan_kapok,e_assertiveness,29
jangan_malas_yuk,e_assertiveness,29
jangan_mengambil,e_assertiveness,29
jangan_nganggur,e_assertiveness,29
jangan_pecah,e_assertiveness,29
jangan_pernah,e_assertiveness,29
jangan_pilih,e_assertiveness,29
jangan_sedih,e_assertiveness,29
jangan_takut,e_assertiveness,29
jangan_terpancing_ribut,e_assertiveness,29
jangan_ulangi,e_assertiveness,29
janganlah,e_assertiveness,29
jauhkan,e_assertiveness,29
kejarlah,e_assertiveness,29
kuatkan,e_assertiveness,29
lapor_saja,e_assertiveness,29
lho_kan_memang,e_assertiveness,29
liat_yang_lainnya,e_assertiveness,29
lihat_dampaknya,e_assertiveness,29
luruskan,e_assertiveness,29
mampir_yak,e_assertiveness,29
mempengaruhi,e_assertiveness,29
menarik_ditunggu,e_assertiveness,29
mendikte,e_assertiveness,29
mohon_jangan,e_assertiveness,29
muncul_dong,e_assertiveness,29
nikahin,e_assertiveness,29
nikmati,e_assertiveness,29
oh_tidak,e_assertiveness,29
pagi,e_assertiveness,29
pahami_norma,e_assertiveness,29
pakai_logika,e_assertiveness,29
pepet_terus,e_assertiveness,29
percayalah,e_assertiveness,29
perhatiin,e_assertiveness,29
pikirin,e_assertiveness,29
sadarlah,e_assertiveness,29
selamat_dan_sukses,e_assertiveness,29
selamat_tahun_baru,e_assertiveness,29
stop,e_assertiveness,29
tambahin,e_assertiveness,29
temukan,e_assertiveness,29
tidak_dijadikan_beban,e_assertiveness,29
tinggalkan,e_assertiveness,29
tolong_baca,e_assertiveness,29
tolong_bantu,e_assertiveness,29
tolong_lebih_bijak,e_assertiveness,29
tolong_perhatiiin,e_assertiveness,29
tolonglah,e_assertiveness,29
usahain,e_assertiveness,29
wallpaperku_sekarang,e_assertiveness,29
yha,e_assertiveness,29
jangan_dipaksakan,e_assertiveness,29
jgn_maksa,e_assertiveness,29
jangan_sering,e_assertiveness,29
penguasa,e_assertiveness,29
butuh,e_assertiveness,29
yang_penting,e_assertiveness,29
ambil_alih,e_assertiveness,29
harus_ikutan,e_assertiveness,29
coba_ka,e_assertiveness,29
cek_saja,e_assertiveness,29
tonton,e_assertiveness,29
yang_jelas_dong,e_assertiveness,29
kebijakannya,e_assertiveness,29
baca_lagi,e_assertiveness,29
tuntut,e_assertiveness,29
memaksa,e_assertiveness,29
cek_aja,e_assertiveness,29
lihat_saja,e_assertiveness,29
ditunggu,e_assertiveness,29
siapkan,e_assertiveness,29
mengajukan,e_assertiveness,29
kita_harus,e_assertiveness,29
kita_jaga,e_assertiveness,29
jangan_banyak_cingcong,e_assertiveness,29
baca_bro,e_assertiveness,29
bereskan_itu,e_assertiveness,29
beri_tahu_kami,e_assertiveness,29
suruh,e_assertiveness,29
dihukum,e_assertiveness,29
lakukan,e_assertiveness,29
komando,e_assertiveness,29
arahan,e_assertiveness,29
harus,e_assertiveness,29
dengerin,e_assertiveness,29
memimpin,e_assertiveness,29
jangan_coba_dekat_dekat,e_assertiveness,29
biarkan,e_assertiveness,29
habiskan_saja,e_assertiveness,29
tampilkan,e_assertiveness,29
tunjukkan,e_assertiveness,29
harusnya,e_assertiveness,29
harus_mau,e_assertiveness,29
dm_ya,e_assertiveness,29
jangan_sampai,e_assertiveness,29
jangan_suka,e_assertiveness,29
silakan_liat,e_assertiveness,29
diliat_dulu,e_assertiveness,29
harus_dilibatkan,e_assertiveness,29
periksa_lagi,e_assertiveness,29
menekankan,e_assertiveness,29
bisa_jadikan,e_assertiveness,29
coba_cek_lagi,e_assertiveness,29
pelajari,e_assertiveness,29
jangan_emosi,e_assertiveness,29
ayo_kita_bareng,e_assertiveness,29
mari_tuntaskan,e_assertiveness,29
lampirin,e_assertiveness,29
jangan,e_assertiveness,29
coba_cari,e_assertiveness,29
tungguin,e_assertiveness,29
pastikan,e_assertiveness,29
tidak_usah,e_assertiveness,29
ingatkan,e_assertiveness,29
jangan_labeling,e_assertiveness,29
tunjuk-tunjuk,e_assertiveness,29
tidak_boleh,e_assertiveness,29
